VILLCODE,CODE1,COUNTY,TOWN,VILLAGE,household_no,factory_count,store_count,school_count,monthly_water_usage,hospital_count,people_total,yyyymm_key,lon,lat,predicted_water_usage,actual_predicted_ratio,cluster
A6403-043-00,A6403-56-003,高雄市,左營區,菜公里,148,0.0,1.0,0.0,6174.0,0.0,418,201608,120.30818871902028,22.673024056829227,4746.330015422104,1.300794504372644,5
A6403-044-00,A6403-11-005,高雄市,左營區,福山里,173,0.0,1.0,0.0,9099.0,0.0,474,201608,120.31325395113551,22.68814379158708,5314.365903062044,1.7121515842101345,5
A6403-044-00,A6403-11-008,高雄市,左營區,福山里,365,0.0,1.0,0.0,11196.0,0.0,741,201608,120.31449243212325,22.687207000735718,9676.881520136787,1.1569843008516798,5
A6403-044-00,A6403-22-002,高雄市,左營區,福山里,184,0.0,1.0,0.0,7632.0,0.0,488,201608,120.31579749994053,22.68587495400616,5564.301693623618,1.3716006823903617,5
A6403-044-00,A6403-25-006,高雄市,左營區,福山里,230,0.0,1.0,0.0,8466.0,0.0,515,201608,120.30870997168587,22.683050182371424,6609.487726881109,1.2808859551351257,5
A6403-044-00,A6403-27-005,高雄市,左營區,福山里,416,0.0,1.0,0.0,15149.0,0.0,1174,201608,120.31946182008048,22.682306272520073,10835.674730922265,1.3980670679204314,5
A6403-044-00,A6403-30-001,高雄市,左營區,福山里,448,0.0,1.0,0.0,13835.0,0.0,1246,201608,120.31870972276684,22.682927076479945,11562.76066710139,1.1965135661212494,5
A6403-044-00,A6403-31-003,高雄市,左營區,福山里,191,0.0,1.0,0.0,8306.0,0.0,554,201608,120.3153584576045,22.68282435772763,5723.3517421628,1.4512475161733187,5
A6403-044-00,A6403-35-002,高雄市,左營區,福山里,288,0.0,1.0,0.0,9613.0,0.0,709,201608,120.31991744398401,22.68148009585964,7927.33098620577,1.2126401706611516,5
A6404-001-00,A6404-04-005,高雄市,楠梓區,清豐里,386,0.0,1.0,0.0,18811.0,0.0,995,201608,120.33809487695372,22.741875180039095,10154.031665754339,1.8525646382847416,5
A6404-001-00,A6404-08-004,高雄市,楠梓區,清豐里,108,0.0,2.0,0.0,5793.0,0.0,254,201608,120.32392795020193,22.739743338666553,3837.472595198199,1.5095873276720564,3
A6404-001-00,A6404-08-007,高雄市,楠梓區,清豐里,676,0.0,1.0,0.0,28227.0,0.0,1651,201608,120.32998125973259,22.73743385389746,16743.247962377645,1.6858736168410415,5
A6404-001-00,A6404-12-002,高雄市,楠梓區,清豐里,135,0.0,1.0,0.0,6467.0,0.0,344,201608,120.33662813322763,22.7366302622846,4450.951353849336,1.45294780505905,5
A6404-003-00,A6404-18-003,高雄市,楠梓區,五常里,130,0.0,1.0,0.0,5624.0,0.0,353,201608,120.33726544453737,22.73085915132148,4337.344176321347,1.2966460053372824,5
A6404-006-00,A6404-32-006,高雄市,楠梓區,惠楠里,170,0.0,1.0,0.0,7537.0,0.0,382,201608,120.32428193751198,22.72585039141713,5246.201596545251,1.4366584778143665,5
A6404-008-00,A6404-21-001,高雄市,楠梓區,惠豐里,265,0.0,1.0,0.0,10552.0,0.0,631,201608,120.31659549769897,22.7305141349446,7404.737969577025,1.4250335451914382,5
A6404-008-00,A6404-21-004,高雄市,楠梓區,惠豐里,185,0.0,1.0,0.0,8446.0,0.0,399,201608,120.31843380748519,22.729054476510385,5587.023129129217,1.511717385948316,5
A6404-013-00,A6404-38-005,高雄市,楠梓區,瑞屏里,195,0.0,1.0,0.0,8144.0,0.0,459,201608,120.311836716806,22.723774736697244,5814.2374841851915,1.4006995796356436,5
A6404-014-00,A6404-29-005,高雄市,楠梓區,翠屏里,114,0.0,2.0,0.0,6041.0,0.0,260,201608,120.30337585110566,22.726773949111983,3973.801208231785,1.5202068959780835,3
A6404-014-00,A6404-30-002,高雄市,楠梓區,翠屏里,177,0.0,1.0,0.0,7397.0,0.0,450,201608,120.30573567309685,22.727043613860616,5405.251645084435,1.368483927427666,5
A6404-014-00,A6404-30-004,高雄市,楠梓區,翠屏里,206,0.0,2.0,0.0,13592.0,0.0,515,201608,120.30976641902697,22.726874143973713,6064.173274746765,2.2413607567253413,3
A6404-014-00,A6404-35-002,高雄市,楠梓區,翠屏里,106,0.0,1.0,0.0,8676.0,0.0,257,201608,120.30035005042214,22.72590424909697,3792.029724187003,2.287956749036323,5
A6404-017-00,A6404-52-004,高雄市,楠梓區,宏榮里,61,4.0,2.0,0.0,4068.5,0.0,326,201608,120.30134332977758,22.71437248574386,2846.1235786869556,1.4294881748869743,3
A6404-024-00,A6404-59-001,高雄市,楠梓區,興昌里,145,0.0,1.0,0.0,6158.0,0.0,389,201608,120.28483836018678,22.717263628930926,4678.1657089053115,1.3163278907110303,5
A6404-031-00,A6404-50-002,高雄市,楠梓區,裕昌里,85,0.0,1.0,0.0,5265.0,0.0,276,201608,120.2876284436571,22.719695674829204,3314.8795785694547,1.5882929908036434,5
A6404-032-00,A6404-43-008,高雄市,楠梓區,國昌里,97,0.0,1.0,0.0,5797.0,0.0,267,201608,120.28878942246956,22.72127542217609,3587.536804636625,1.6158719242985347,5
A6404-034-00,A6404-41-006,高雄市,楠梓區,仁昌里,497,0.0,1.0,0.0,14226.0,0.0,1048,201608,120.29229981167617,22.722494711007005,12676.111006875672,1.1222684932534632,5
A6404-035-00,A6404-20-003,高雄市,楠梓區,藍田里,178,0.0,1.0,0.0,9228.0,0.0,420,201608,120.29021874482912,22.73097721784749,5427.973080590033,1.700082123288072,5
A6404-035-00,A6404-20-007,高雄市,楠梓區,藍田里,354,0.0,1.0,0.0,27214.0,0.0,730,201608,120.29009958155706,22.72749909398905,9426.945729575207,2.8868310883154202,5
A6404-035-00,A6404-26-005,高雄市,楠梓區,藍田里,978,0.0,1.0,0.0,27660.0,0.0,2010,201608,120.28357114309064,22.726576925768523,23605.121485068128,1.171779607976043,5
A6404-037-00,A6404-26-002,高雄市,楠梓區,中和里,482,0.0,1.0,0.0,15505.0,0.0,1065,201608,120.27552433131837,22.72895738857481,12335.289474291709,1.2569628002905295,5
A6404-037-00,A6404-42-005,高雄市,楠梓區,中和里,178,0.0,1.0,0.0,7003.0,0.0,475,201608,120.27959975723678,22.721783927829847,5427.973080590033,1.290168520739745,5
A6405-002-00,A6405-02-002,高雄市,三民區,鼎盛里,191,0.0,1.0,0.0,7238.0,0.0,486,201608,120.32314437866518,22.67591248065559,5723.351742162802,1.2646435735688029,5
A6405-002-00,A6405-05-003,高雄市,三民區,鼎盛里,171,0.0,1.0,0.0,8040.0,0.0,484,201608,120.32101189598964,22.673520791154612,5268.923032050849,1.5259285343689204,5
A6405-004-00,A6405-05-008,高雄市,三民區,鼎力里,221,0.0,2.0,1.0,12848.5,0.0,576,201608,120.31821833966877,22.670293871192015,9656.026546643046,1.330619788371111,4
A6405-004-00,A6405-07-004,高雄市,三民區,鼎力里,110,0.0,1.0,0.0,6729.0,0.0,297,201608,120.320451557919,22.668516018211406,3882.9154662093947,1.7329761769367151,5
A6405-006-00,A6405-17-001,高雄市,三民區,鼎中里,133,0.0,1.0,0.0,8431.0,0.0,376,201608,120.32001467412755,22.665576882009876,4405.5084828381405,1.9137404984789714,5
A6405-007-00,A6405-14-001,高雄市,三民區,鼎泰里,400,0.0,1.0,0.0,13091.0,0.0,1027,201608,120.31471258747281,22.66636614377804,10472.131762832701,1.2500797637461063,5
A6405-007-00,A6405-15-002,高雄市,三民區,鼎泰里,471,0.0,1.0,0.0,14863.0,0.0,1282,201608,120.31389942669344,22.66500740091341,12085.353683730133,1.2298357490363947,5
A6405-007-00,A6405-15-005,高雄市,三民區,鼎泰里,380,0.0,1.0,0.0,11902.0,0.0,990,201608,120.31459592299827,22.664159446864996,10017.703052720752,1.18809670613739,5
A6405-007-00,A6405-17-004,高雄市,三民區,鼎泰里,150,0.0,1.0,0.0,7593.0,0.0,374,201608,120.31897412798436,22.663500173513714,4791.772886433299,1.5845909603724482,5
A6405-007-00,A6405-18-004,高雄市,三民區,鼎泰里,120,0.0,1.0,0.0,5641.0,0.0,349,201608,120.31278825386681,22.66177441628795,4110.129821265371,1.3724627311804292,5
A6405-007-00,A6405-26-002,高雄市,三民區,鼎泰里,128,1.0,1.0,0.0,6902.0,0.0,314,201608,120.31497220613193,22.66024689771789,4311.0409183731135,1.601005448726906,5
A6405-008-00,A6405-32-005,高雄市,三民區,本館里,142,0.0,1.0,0.0,5807.0,0.0,341,201608,120.3317966882311,22.65438123766451,4610.001402388519,1.2596525452229357,5
A6405-008-00,A6405-33-007,高雄市,三民區,本館里,153,0.0,1.0,0.0,8718.0,0.0,385,201608,120.32897937346503,22.653608653008426,4859.937192950092,1.7938503428905377,5
A6405-009-00,A6405-24-006,高雄市,三民區,本和里,244,0.0,1.0,0.0,8443.0,0.0,561,201608,120.32786538364287,22.659385625350104,6927.587823959476,1.2187503377148654,5
A6405-009-00,A6405-41-001,高雄市,三民區,本和里,172,0.0,1.0,0.0,7515.0,0.0,431,201608,120.3271666710404,22.653595733386616,5291.644467556447,1.42016343805317,5
A6405-018-00,A6405-90-006,高雄市,三民區,寶泰里,443,0.0,1.0,0.0,17892.0,0.0,947,201608,120.33338177209377,22.642840764227046,11449.1534895734,1.5627356220085633,5
A6405-019-00,A6405-98-002,高雄市,三民區,寶興里,105,0.0,1.0,0.0,5141.0,0.0,296,201608,120.33174298983498,22.644031078191894,3769.308288681407,1.363910724797319,5
A6405-019-00,A6405-98-004,高雄市,三民區,寶興里,176,0.0,1.0,0.0,11221.0,0.0,438,201608,120.33182253041682,22.64280029152631,5382.530209578838,2.084707296213763,5
A6405-021-00,A6405-C0-006,高雄市,三民區,寶華里,177,0.0,1.0,0.0,6728.0,0.0,493,201608,120.34167146673906,22.638584176928433,5405.251645084435,1.2447154067504849,5
A6405-022-00,A6405-A1-003,高雄市,三民區,寶國里,250,0.0,1.0,0.0,8357.0,0.0,657,201608,120.34025742460248,22.64233261528512,7063.916436993061,1.183054764950953,5
A6405-023-00,A6405-C7-008,高雄市,三民區,寶民里,253,0.0,1.0,0.0,8692.0,0.0,560,201608,120.33840613500342,22.636873417897476,7132.080743509854,1.2187186758800594,5
A6405-027-00,A6405-97-006,高雄市,三民區,寶安里,329,0.0,1.0,0.0,13762.0,0.0,823,201608,120.32925224442975,22.641623306829782,8858.909841935272,1.5534642800917842,5
A6405-028-00,A6405-77-005,高雄市,三民區,寶龍里,95,0.0,1.0,0.0,5193.0,0.0,275,201608,120.32402301854012,22.64603601877337,3542.0939336254305,1.4660819552814122,5
A6405-028-00,A6405-81-001,高雄市,三民區,寶龍里,480,0.0,1.0,0.0,20460.0,0.0,1277,201608,120.32317384595058,22.64548772111634,12289.846603280512,1.6647888830881454,5
A6405-029-00,A6405-44-003,高雄市,三民區,寶珠里,161,0.0,1.0,0.0,10233.0,0.0,398,201608,120.32991029209786,22.6512822820366,5041.708676994872,2.02966903793803,5
A6405-032-00,A6405-28-001,高雄市,三民區,灣愛里,181,0.0,1.0,0.0,8710.0,0.0,399,201608,120.32127913630376,22.659271386284495,5496.1373871068245,1.5847493223936597,5
A6405-034-00,A6405-49-006,高雄市,三民區,灣華里,212,0.0,1.0,0.0,9248.0,0.0,440,201608,120.3230225927872,22.64959711595366,6200.501887780352,1.4914921674688155,5
A6405-037-00,A6405-45-001,高雄市,三民區,灣復里,200,0.0,1.0,0.0,8126.0,0.0,496,201608,120.31713817558949,22.651523073298925,5927.844661713179,1.3708186472031374,5
A6405-038-00,A6405-73-003,高雄市,三民區,正興里,344,0.0,2.0,0.0,13280.0,0.0,917,201608,120.31742855512285,22.646628446286833,9199.731374519237,1.4435204093873872,3
A6405-041-00,A6405-28-002,高雄市,三民區,灣成里,213,0.0,1.0,0.0,8951.0,0.0,474,201608,120.32245976868707,22.65921187869799,6223.223323285949,1.438322157989623,5
A6405-044-00,A6405-99-001,高雄市,三民區,安吉里,278,0.0,1.0,0.0,9881.0,0.0,572,201608,120.31477154146052,22.64382730649047,7700.116631149795,1.2832273163276167,5
A6405-046-00,A6405-60-003,高雄市,三民區,安東里,167,0.0,1.0,0.0,7389.0,0.0,433,201608,120.30609565167407,22.64854982947188,5178.037290028458,1.4269885646110112,5
A6405-047-00,A6405-46-006,高雄市,三民區,安和里,131,0.0,1.0,0.0,5595.0,0.0,353,201608,120.30504029102414,22.649894563937448,4360.065611826945,1.283237569825376,5
A6405-049-00,A6405-86-001,高雄市,三民區,達明里,112,0.0,1.0,0.0,5912.0,0.0,317,201608,120.30578804835285,22.64493157722012,3928.35833722059,1.5049543581563605,5
A6405-053-00,A6405-86-005,高雄市,三民區,德智里,91,0.0,1.0,0.0,6986.0,0.0,268,201608,120.30804390389193,22.643700600351053,3451.2081916030393,2.0242186539187306,5
A6405-058-00,A6405-95-007,高雄市,三民區,精華里,143,0.0,1.0,0.0,7725.0,0.0,298,201608,120.30199600815416,22.642097182038945,4632.722837894116,1.6674858976695293,5
A6405-064-00,A6405-84-005,高雄市,三民區,十美里,162,4.0,1.0,0.0,6735.0,0.0,440,201608,120.29592218118799,22.64387641778497,5140.988564752315,1.3100593232547837,5
A6405-068-00,A6405-C9-004,高雄市,三民區,港東里,188,0.0,3.0,0.0,7321.5,1.0,379,201608,120.30400526007509,22.637306045884017,5655.18476048463,1.2946526612461329,3
A6405-070-00,A6405-C8-001,高雄市,三民區,港西里,189,1.0,1.0,0.0,8381.0,0.0,369,201608,120.30075560046404,22.638604551301732,5697.048484214567,1.4711126337123774,5
A6405-074-00,A6405-C9-002,高雄市,三民區,長明里,92,1.0,1.0,0.0,6556.0,0.0,220,201608,120.30633585759381,22.63789390621198,3493.0692401715983,1.8768594463011372,5
A6405-075-00,A6405-C8-007,高雄市,三民區,建東里,236,0.0,1.0,0.0,12221.0,0.0,404,201608,120.29810968454814,22.636720921045857,6745.816339914694,1.811641376550513,5
A6405-076-00,A6405-C8-008,高雄市,三民區,興德里,165,0.0,1.0,0.0,7355.0,0.0,366,201608,120.29608704649775,22.63613601257396,5132.594419017264,1.4329984798230482,5
A6405-085-00,A6405-D9-001,高雄市,三民區,千歲里,202,0.0,1.0,0.0,9961.0,0.0,444,201608,120.29028380251081,22.635785474015922,5973.2875327243755,1.6675909112744245,5
A6406-008-00,A6406-13-006,高雄市,新興區,德望里,165,0.0,1.0,0.0,6829.0,0.0,352,201608,120.30834462234228,22.630129768080753,5132.594419017264,1.3305161956100062,5
A6406-010-00,A6406-16-004,高雄市,新興區,蕉園里,124,0.0,2.0,0.0,5673.0,0.0,298,201608,120.30524817849674,22.629969777655223,4201.015563287761,1.350387760896617,3
A6406-016-00,A6406-15-001,高雄市,新興區,興昌里,96,0.0,1.0,0.0,6275.0,0.0,227,201608,120.31244547410286,22.63107826099578,3564.8153691310276,1.760259466545561,5
A6406-019-00,A6406-04-002,高雄市,新興區,新江里,198,0.0,1.0,0.0,8475.0,0.0,377,201608,120.30420005861605,22.636211992152873,5882.401790701984,1.440738035507198,5
A6406-022-00,A6406-01-007,高雄市,新興區,南港里,199,0.0,1.0,0.0,10788.0,2.0,373,201608,120.30608372254336,22.634632472251276,5905.1178758848255,1.8268898651550662,5
A6406-024-00,A6406-14-001,高雄市,新興區,明莊里,148,0.0,1.0,0.0,7473.0,0.0,289,201608,120.30092040426496,22.63236124406942,4746.330015422103,1.5744796454772871,5
A6406-028-00,A6406-06-002,高雄市,新興區,建興里,181,0.0,1.0,0.0,8591.0,0.0,388,201608,120.2981905327689,22.634859894856596,5496.1373871068245,1.5630977530061918,5
A6407-001-00,A6407-01-006,高雄市,前金區,三川里,162,0.0,1.0,0.0,9064.0,0.0,314,201608,120.29710212698458,22.634087978726463,5064.430112500471,1.7897374035486122,5
A6407-005-00,A6407-05-004,高雄市,前金區,東金里,146,0.0,2.0,0.0,7780.0,0.0,276,201608,120.29459055528399,22.631515501778424,4700.887144410908,1.6550067595751548,3
A6407-005-00,A6407-05-005,高雄市,前金區,東金里,143,0.0,1.0,0.0,8333.0,0.0,309,201608,120.29348400170555,22.6316622979761,4632.722837894116,1.7987262116867557,5
A6407-005-00,A6407-08-001,高雄市,前金區,東金里,94,0.0,1.0,0.0,5726.0,0.0,192,201608,120.29466801270725,22.629522084231308,3519.372498119833,1.6269945858413741,5
A6407-008-00,A6407-07-001,高雄市,前金區,長興里,131,0.0,1.0,0.0,6094.0,1.0,269,201608,120.29841846985764,22.63069425062265,4360.062936665567,1.397686246396363,5
A6407-011-00,A6407-07-009,高雄市,前金區,復元里,171,0.0,2.0,0.0,7384.0,0.0,362,201608,120.29652142239934,22.62653732206494,5268.923032050849,1.4014249126592175,3
A6407-017-00,A6407-13-003,高雄市,前金區,長生里,199,0.0,2.0,0.0,11875.0,0.0,384,201608,120.29733496280582,22.62263854860618,5905.123226207583,2.010965655601809,3
A6407-018-00,A6407-13-007,高雄市,前金區,榮復里,76,0.0,1.0,0.0,4698.0,0.0,161,201608,120.29603576030085,22.62098013343109,3110.3866590190755,1.5104231451023555,5
A6407-018-00,A6407-13-010,高雄市,前金區,榮復里,159,0.0,1.0,0.0,6792.0,0.0,346,201608,120.29626734654987,22.619799027902594,4996.265805983678,1.3594152640689567,5
A6407-020-00,A6407-15-001,高雄市,前金區,文東里,184,0.0,1.0,0.0,9722.0,0.0,433,201608,120.29971780741508,22.6218120991679,5564.30169362362,1.7472093598269252,5
A6408-004-00,A6408-75-004,高雄市,苓雅區,苓中里,220,0.0,1.0,0.0,8491.0,0.0,478,201608,120.29472065203781,22.61445884791934,6382.273371825133,1.3304036830330626,5
A6408-010-00,A6408-78-002,高雄市,苓雅區,意誠里,133,0.0,2.0,0.0,11110.0,0.0,227,201608,120.30127709310358,22.61251058473532,4405.5084828381405,2.5218428345512245,3
A6408-010-00,A6408-78-003,高雄市,苓雅區,意誠里,83,0.0,1.0,0.0,6025.0,0.0,155,201608,120.30272056185031,22.612491554047576,3269.436707558258,1.8428250915735582,5
A6408-010-00,A6408-78-006,高雄市,苓雅區,意誠里,344,0.0,1.0,0.0,20434.0,0.0,704,201608,120.30078549286722,22.611908133574428,9199.731374519237,2.2211518106492374,5
A6408-010-00,A6408-78-008,高雄市,苓雅區,意誠里,330,0.0,2.0,0.0,19679.0,0.0,691,201608,120.30098411313264,22.61140131140283,8881.631277440873,2.215696574792987,3
A6408-011-00,A6408-68-008,高雄市,苓雅區,鼓中里,90,0.0,1.0,0.0,6113.0,0.0,212,201608,120.29769771062675,22.61594068190813,3428.4867560974417,1.7830023666062722,5
A6408-012-00,A6408-68-002,高雄市,苓雅區,田西里,138,0.0,1.0,0.0,7274.0,0.0,332,201608,120.29752082522663,22.61714730651048,4519.1156603661275,1.609606955580924,5
A6408-013-00,A6408-64-006,高雄市,苓雅區,人和里,201,0.0,1.0,0.0,8081.0,0.0,397,201608,120.30256860415292,22.617784066253577,5950.566097218778,1.3580220550406055,5
A6408-014-00,A6408-52-009,高雄市,苓雅區,仁政里,178,0.0,1.0,0.0,9582.0,0.0,411,201608,120.3032214987529,22.61861077264801,5427.973080590033,1.7652998380305924,5
A6408-015-00,A6408-69-005,高雄市,苓雅區,廣澤里,171,0.0,1.0,0.0,8813.0,0.0,410,201608,120.30569661163491,22.615637030671806,5268.923032050849,1.672637832511604,5
A6408-017-00,A6408-69-006,高雄市,苓雅區,華堂里,193,0.0,1.0,0.0,8550.0,0.0,364,201608,120.30703573674819,22.6152341830526,5768.794613173997,1.4821120482387533,5
A6408-017-00,A6408-70-005,高雄市,苓雅區,華堂里,158,0.0,1.0,0.0,9545.0,0.0,402,201608,120.30720122760846,22.616144487011177,4973.544370478081,1.9191544880261093,5
A6408-032-00,A6408-35-005,高雄市,苓雅區,林南里,200,0.0,1.0,0.0,8677.0,0.0,527,201608,120.31779469204925,22.62389568638613,5927.844661713179,1.4637698008591709,5
A6408-033-00,A6408-33-004,高雄市,苓雅區,中正里,192,0.0,1.0,0.0,7659.0,0.0,535,201608,120.3154395176646,22.62505756814934,5746.073177668399,1.3329102785822535,5
A6408-043-00,A6408-40-002,高雄市,苓雅區,林德里,107,0.0,1.0,0.0,5085.0,0.0,227,201608,120.32173782923923,22.622679144582527,3814.7511596926015,1.3329834076018099,5
A6408-057-00,A6408-37-003,高雄市,苓雅區,福西里,126,1.0,1.0,0.0,5697.0,0.0,319,201608,120.33236886497077,22.62360623214681,4265.598047361917,1.3355688784421076,5
A6408-060-00,A6408-13-005,高雄市,苓雅區,正言里,168,0.0,1.0,0.0,7024.0,0.0,380,201608,120.3251545407316,22.63099203037563,5200.758725534056,1.3505721704632085,5
A6408-060-00,A6408-18-002,高雄市,苓雅區,正言里,209,0.0,1.0,0.0,7980.0,0.0,459,201608,120.32745671723015,22.629803500156818,6132.337581263559,1.3012982234346815,5
A6408-061-00,A6408-07-008,高雄市,苓雅區,正大里,171,0.0,1.0,0.0,6762.0,0.0,435,201608,120.33152214481102,22.631626897702517,5268.9230320508495,1.2833742225625173,5
A6408-061-00,A6408-19-001,高雄市,苓雅區,正大里,149,0.0,1.0,0.0,5976.0,0.0,346,201608,120.33047106727233,22.630386159270476,4769.051450927702,1.2530793725946312,5
A6408-061-00,A6408-19-002,高雄市,苓雅區,正大里,123,1.0,2.0,0.0,6317.0,0.0,324,201608,120.33246664951989,22.630182378006456,4197.433740845124,1.5049671751883609,3
A6409-001-00,A6409-86-001,高雄市,前鎮區,草衙里,154,0.0,2.0,0.0,8365.0,0.0,371,201608,120.32215387622792,22.57869228006374,4882.658628455691,1.7132059880757464,3
A6409-001-00,A6409-87-002,高雄市,前鎮區,草衙里,149,0.0,1.0,0.0,11013.0,0.0,347,201608,120.32360937893647,22.57635213837608,4769.051450927702,2.3092642453789614,5
A6409-021-00,A6409-63-001,高雄市,前鎮區,興邦里,132,0.0,1.0,0.0,6027.0,0.0,314,201608,120.31225594317971,22.592793265696976,4382.787047332542,1.37515237106219,5
